"","doi","icpsr_doi","title"
"1513","10.1257/app.4.2.247","10.3886/E113818V1","Cash Transfers, Behavioral Changes, and Cognitive Development in Early Childhood: Evidence from a Randomized Experiment"
"1514","10.1257/app.4.2.274","10.3886/E113819V1","Castes and Labor Mobility"
"1515","10.1257/app.4.2.36","10.3886/E113820V1","What Makes Firm-Based Vocational Training Schemes Successful? The Role of Commitment"
"1516","10.1257/app.4.2.62","10.3886/E113821V1","Reexamining the Impact of Family Planning Programs on US Fertility: Evidence from the War on Poverty and the Early Years of Title X"
"1517","10.1257/app.4.3.116","10.3886/E113822V1","The Economic Benefits of Pharmaceutical Innovations: The Case of Cox-2 Inhibitors"
"1518","10.1257/app.4.3.138","10.3886/E113823V1","High Unemployment Yet Few Small Firms: The Role of Centralized Bargaining in South Africa"
"1519","10.1257/app.4.3.167","10.3886/E113824V1","Drug Innovations and Welfare Measures Computed from Market Demand: The Case of Anti-cholesterol Drugs"
"1520","10.1257/app.4.3.190","10.3886/E113825V1","Expansions in Maternity Leave Coverage and Children's Long-Term Outcomes"
"1521","10.1257/app.4.3.1","10.3886/E113826V1","Raising the Barcode Scanner: Technology and Productivity in the Retail Sector"
"1522","10.1257/app.4.3.225","10.3886/E113827V1","The Opt-In Revolution? Contraception and the Gender Gap in Wages"
"1523","10.1257/app.4.3.28","10.3886/E113828V1","How Large Are the Effects from Temporary Changes in Family Environment: Evidence from a Child-Evacuation Program during World War II"
"1524","10.1257/app.4.3.43","10.3886/E113829V1","Sweetening the Deal? Political Connections and Sugar Mills in India"
"1525","10.1257/app.4.3.64","10.3886/E113830V1","Enforcement of Labor Regulation and Informality"
"1526","10.1257/app.4.3.90","10.3886/E113831V1","When They're Sixty-Four: Peer Effects and the Timing of Retirement"
"1527","10.1257/app.4.4.121","10.3886/E113832V1","Longer-Term Impacts of Mentoring, Educational Services, and Learning Incentives: Evidence from a Randomized Trial in the United States"
"1528","10.1257/app.4.4.165","10.3886/E113833V1","The Power of Political Voice: Women's Political Representation and Crime in India"
"1529","10.1257/app.4.4.194","10.3886/E113834V1","Deregulation, Consolidation, and Efficiency: Evidence from US Nuclear Power"
"1530","10.1257/app.4.4.1","10.3886/E113835V1","Soap Operas and Fertility: Evidence from Brazil"
"1531","10.1257/app.4.4.226","10.3886/E113836V1","Access, Sorting, and Achievement: The Short-Run Effects of Free Primary Education in Kenya"
"1532","10.1257/app.4.4.254","10.3886/E113837V1","Are Big-Time Sports a Threat to Student Achievement?"
"1533","10.1257/app.4.4.32","10.3886/E113838V1","Estimating the Deterrent Effect of Incarceration Using Sentencing Enhancements"
"1534","10.1257/app.4.4.57","10.3886/E113839V1","Can Compulsory Military Service Raise Civilian Wages? Evidence from the Peacetime Draft in Portugal"
"1535","10.1257/app.4.4.94","10.3886/E113840V1","Can Mobile Phones Improve Learning? Evidence from a Field Experiment in Niger"
"1536","10.1257/app.5.1.136","10.3886/E113841V1","Back on the Rails: Competition and Productivity in State-Owned Industry"
"1537","10.1257/app.5.1.1","10.3886/E113842V1","Teaching the Tax Code: Earnings Responses to an Experiment with EITC Recipients"
"1538","10.1257/app.5.1.208","10.3886/E113843V1","Do Oil Windfalls Improve Living Standards? Evidence from Brazil"
"1539","10.1257/app.5.1.239","10.3886/E113844V1","Slum Clearance and Urban Renewal in the United States"
"1540","10.1257/app.5.1.32","10.3886/E113845V1","The Trouble with Boys: Social Influences and the Gender Gap in Disruptive Behavior"
"1541","10.1257/app.5.1.65","10.3886/E113846V1","Real Wage Inequality"
"1542","10.1257/app.5.2.122","10.3886/E113847V1","The Demand for, and Consequences of, Formalization among Informal Firms in Sri Lanka"
"1543","10.1257/app.5.2.151","10.3886/E113848V1","Making Yourself Attractive: Pre-marital Investments and the Returns to Education in the Marriage Market"
"1544","10.1257/app.5.2.179","10.3886/E113849V1","Texting Bans and Fatal Accidents on Roadways: Do They Work? Or Do Drivers Just React to Announcements of Bans?"
"1545","10.1257/app.5.2.200","10.3886/E113850V1","Development Effects of Electrification: Evidence from the Topographic Placement of Hydropower Plants in Brazil"
"1546","10.1257/app.5.2.232","10.3886/E113851V1","The Gorbachev Anti-Alcohol Campaign and Russia's Mortality Crisis"
"1547","10.1257/app.5.2.29","10.3886/E113852V1","School Inputs, Household Substitution, and Test Scores"
"1548","10.1257/app.5.2.58","10.3886/E113853V1","The Effect of Absenteeism and Clinic Protocol on Health Outcomes: The Case of Mother-to-Child Transmission of HIV in Kenya"
"1549","10.1257/app.5.2.86","10.3886/E113854V1","Health, Height, Height Shrinkage, and SES at Older Ages: Evidence from China"
"1550","10.1257/app.5.3.113","10.3886/E113855V1","Private Information and the Allocation of Land Use Subsidies in Malawi"
"1551","10.1257/app.5.3.136","10.3886/E113856V1","A Female Style in Corporate Leadership? Evidence from Quotas"
"1552","10.1257/app.5.3.170","10.3886/E113857V1","Campaign Contributions over CEOs' Careers"
"1553","10.1257/app.5.3.189","10.3886/E113858V1","Teaching Practices and Social Capital"
"1554","10.1257/app.5.3.1","10.3886/E113859V1","Fuel Economy and Safety: The Influences of Vehicle Class and Driver Behavior"
"1555","10.1257/app.5.3.211","10.3886/E113860V1","Experimental Evidence on the Effects of Home Computers on Academic Achievement among Schoolchildren"
"1556","10.1257/app.5.3.27","10.3886/E113861V1","Bringing Education to Afghan Girls: A Randomized Controlled Trial of Village-Based Schools"
"1557","10.1257/app.5.3.41","10.3886/E113862V1","The Effects of ""Girl-Friendly"" Schools: Evidence from the BRIGHT School Construction Program in Burkina Faso"
"1558","10.1257/app.5.3.91","10.3886/E113863V1","Marriage Networks, Nepotism, and Labor Market Outcomes in China"
"1559","10.1257/app.5.4.111","10.3886/E113864V1","Employment, Wages, and Voter Turnout"
"1560","10.1257/app.5.4.144","10.3886/E113865V1","Immigrants' Labor Supply and Exchange Rate Volatility"
"1561","10.1257/app.5.4.165","10.3886/E113866V1","Asymmetric Information between Employers"
"1562","10.1257/app.5.4.1","10.3886/E113867V1","Explaining Charter School Effectiveness"
"1563","10.1257/app.5.4.206","10.3886/E113868V1","The Impact of Intergovernmental Transfers on Education Outcomes and Poverty Reduction"
"1564","10.1257/app.5.4.241","10.3886/E113869V1","Can Informed Public Deliberation Overcome Clientelism? Experimental Evidence from Benin"
"1565","10.1257/app.5.4.28","10.3886/E113870V1","Getting beneath the Veil of Effective Schools: Evidence from New York City"
"1566","10.1257/app.5.4.61","10.3886/E113871V1","Risk Protection, Service Use, and Health Outcomes under Colombia's Health Insurance Program for the Poor"
"1567","10.1257/app.5.4.92","10.3886/E113872V1","Deterrence and Geographical Externalities in Auto Theft"
"1568","10.1257/app.6.1.108","10.3886/E113873V1","Awarding Price, Contract Performance, and Bids Screening: Evidence from Procurement Auctions"
"1569","10.1257/app.6.1.133","10.3886/E113874V1","Competitive Effects of Means-Tested School Vouchers"
"1570","10.1257/app.6.1.157","10.3886/E113875V1","Child Gender and Parental Investments in India: Are Boys and Girls Treated Differently?"
"1571","10.1257/app.6.1.190","10.3886/E113876V1","The Historically Evolving Impact of the Ogallala Aquifer: Agricultural Adaptation to Groundwater and Drought"
"1572","10.1257/app.6.1.1","10.3886/E113877V1","Dynamic Implications of Subjective Expectations: Evidence from Adult Smokers"
"1573","10.1257/app.6.1.220","10.3886/E113878V1","Selection and Economic Gains in the Great Migration of African Americans: New Evidence from Linked Census Data"
"1574","10.1257/app.6.1.253","10.3886/E113879V1","Parental Education and Offspring Outcomes: Evidence from the Swedish Compulsory School Reform"
"1575","10.1257/app.6.1.38","10.3886/E113880V1","Influenza Vaccination Campaigns: Is an Ounce of Prevention Worth a Pound of Cure?"
"1576","10.1257/app.6.1.73","10.3886/E113881V1","Small Steps for Workers, a Giant Leap for Productivity"
"1577","10.1257/app.6.1.91","10.3886/E113882V1","The Great Equalizer: Health Care Access and Infant Mortality in Thailand"
"1578","10.1257/app.6.2.105","10.3886/E113883V1","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia"
"1579","10.1257/app.6.2.127","10.3886/E113884V1","How Do Teachers Improve? The Relative Importance of Specific and General Human Capital"
"1580","10.1257/app.6.2.152","10.3886/E113885V1","The Demand for Medical Male Circumcision"
"1581","10.1257/app.6.2.178","10.3886/E113886V1","Do Male-Female Wage Differentials Reflect Differences in the Return to Skill? Cross-City Evidence from 1980-2000"
"1582","10.1257/app.6.2.195","10.3886/E113887V1","Testing Paternalism: Cash versus In-Kind Transfers"
"1583","10.1257/app.6.2.1","10.3886/E113888V1","Keeping It Simple: Financial Literacy and Rules of Thumb"
"1584","10.1257/app.6.2.231","10.3886/E113889V1","Human Capital and Productivity in a Team Environment: Evidence from the Healthcare Sector"
"1585","10.1257/app.6.2.32","10.3886/E113890V1","The Global Economics of Water: Is Water a Source of Comparative Advantage?"
"1586","10.1257/app.6.2.49","10.3886/E113891V1","Distortions in the International Migrant Labor Market: Evidence from Filipino Migration and Wage Responses to Destination Country Economic Shocks"
"1587","10.1257/app.6.2.76","10.3886/E113892V1","Demand Spillovers, Combative Advertising, and Celebrity Endorsements"
"1588","10.1257/app.6.3.103","10.3886/E113893V1","Cross-Border Media and Nationalism: Evidence from Serbian Radio in Croatia"
"1589","10.1257/app.6.3.133","10.3886/E113894V1","Child-Adoption Matching: Preferences for Gender and Race"
"1590","10.1257/app.6.3.159","10.3886/E113895V1","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit"
"1591","10.1257/app.6.3.189","10.3886/E113896V1","Persistence of Population Shocks: Evidence from the Occupation of West Germany after World War II"
"1592",NA,"10.3886/E113897V1",NA
"1593","10.1257/app.6.3.206","10.3886/E113898V1","Learning about an Infrequent Event: Evidence from Flood Insurance Take-Up in the United States"
"1594","10.1257/app.6.3.20","10.3886/E113899V1","Race and College Success: Evidence from Missouri"
"1595","10.1257/app.6.3.234","10.3886/E113900V1","Effects of School Quality on Student Achievement: Discontinuity Evidence from Kenya"
"1596","10.1257/app.6.3.58","10.3886/E113901V1","The Impact of Attending a School with High-Achieving Peers: Evidence from the New York City Exam Schools"
"1597","10.1257/app.6.3.76","10.3886/E113902V1","Wells, Water, and Welfare: The Impact of Access to Groundwater on Rural Poverty and Conflict"
"1598","10.1257/app.6.4.110","10.3886/E113903V1","Moral Hazard and Claims Deterrence in Private Disability Insurance"
"1599","10.1257/app.6.4.142","10.3886/E113904V1","Private and Public Provision of Counseling to Job Seekers: Evidence from a Large Controlled Experiment"
"1600","10.1257/app.6.4.197","10.3886/E113905V1","Soil Endowments, Female Labor Force Participation, and the Demographic Deficit of Women in India"
"1601","10.1257/app.6.4.1","10.3886/E113906V1","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia"
"1602","10.1257/app.6.4.226","10.3886/E113907V1","When the Floodgates Open: ""Northern"" Firms' Response to Removal of Trade Quotas on Chinese Goods"
"1603","10.1257/app.6.4.251","10.3886/E113908V1","Merit Aid, College Quality, and College Completion: Massachusetts' Adams Scholarship as an In-Kind Subsidy"
"1604","10.1257/app.6.4.35","10.3886/E113909V1","Citizenship, Fertility, and Parental Investments"
"1605","10.1257/app.6.4.66","10.3886/E113910V1","Price, Quality, and Variety: Measuring the Gains from Trade in Differentiated Products"
"1606","10.1257/app.6.4.90","10.3886/E113911V1","Team Incentives for Education in Developing Countries: A Randomized Field Experiment in Benin"
"1607","10.1257/jel.20151248","10.3886/E113912V1","<i>Immigration Economics</i> by George J. Borjas: A Review Essay"
"1608","10.1257/jel.20160995","10.3886/E113913V1","The Gender Wage Gap: Extent, Trends, and Explanations"
"1609","10.1257/jel.20161417","10.3886/E113914V1","Medieval Origins: A Review Essay on Campbell's <em>The Great Transition</em>"
"1610","10.1257/jel.20171300","10.3886/E113915V1","The Formation of Expectations, Inflation, and the Phillips Curve"
"1611","10.1257/jel.52.4.993","10.3886/E113916V1","News-Driven Business Cycles: Insights and Challenges"
"1612","10.1257/jel.53.3.503","10.3886/E113917V1","Health and the Economy in the United States from 1750 to the Present"
"1613","10.1257/jel.54.1.193","10.3886/E113918V1","A Quantitative Review of <em>Marriage Markets: How Inequality Is Remaking the American Family</em> by Carbone and Cahn"
"1614","10.1257/jep.27.1.197","10.3886/E113919V1","The RAND Health Insurance Experiment, Three Decades Later"
"1615","10.1257/jep.28.2.119","10.3886/E113920V1","Five Facts about Value-Added Exports and Implications for Macroeconomics and Trade Research"
"1616","10.1257/jep.28.2.153","10.3886/E113921V1","Fluctuations in Uncertainty"
"1617","10.1257/jep.28.2.177","10.3886/E113922V1","The Market for Blood"
"1618","10.1257/jep.28.2.221","10.3886/E113923V1","Correction and Update: The Economic Effects of Climate Change"
"1619","10.1257/jep.28.2.29","10.3886/E113924V1","High-Dimensional Methods and Inference on Structural and Treatment Effects"
"1620","10.1257/jep.28.2.3","10.3886/E113925V1","Big Data: New Tricks for Econometrics"
"1621","10.1257/jep.28.2.51","10.3886/E113926V1","Political Campaigns and Big Data"
"1622","10.1257/jep.28.2.99","10.3886/E113927V1","Slicing Up Global Value Chains"
"1623","10.1257/jep.28.3.127","10.3886/E113928V1","Do Poverty Traps Exist? Assessing the Evidence"
"1624","10.1257/jep.28.3.149","10.3886/E113929V1","Page Limits on Economics Articles: Evidence from Two Journals"
"1625","10.1257/jep.28.3.169","10.3886/E113930V1","What Policies Increase Prosocial Behavior? An Experiment with Referees at the Journal of Public Economics"
"1626","10.1257/jep.28.3.205","10.3886/E113931V1","The Research Productivity of New PhDs in Economics: The Surprisingly High Non-success of the Successful"
